PrecursorMz	ProductMz	PrecursorCharge	ProductCharge	LibraryIntensity	NormalizedRetentionTime	PeptideSequence	ModifiedPeptideSequence	PeptideGroupLabel	LabelType	CompoundName	SumFormula	SMILES	Adducts	ProteinId	UniprotId	GeneName	FragmentType	FragmentSeriesNumber	Annotation	CollisionEnergy	PrecursorIonMobility	TransitionGroupId	TransitionId	Decoy	DetectingTransition	IdentifyingTransition	QuantifyingTransition	Peptidoforms
358.976805000000013	169.968457000000001	1	NA	1.0	495.772999999980016					Chlorfenvinphos	C12H14Cl3O4P	NA	M+H+					-1	C8H3Cl2	-1.0	-1.0	17_Chlorfenvinphos_1	17_0_Chlorfenvinphos_1	0	1	0	1	
358.976805000000013	132.983954000000011	1	NA	0.1272142380476	495.772999999980016					Chlorfenvinphos	C12H14Cl3O4P	NA	M+H+					-1	C8HCl	-1.0	-1.0	17_Chlorfenvinphos_1	17_1_Chlorfenvinphos_1	0	1	0	1	
358.976805000000013	168.960632000000004	1	NA	0.072186700999737	495.772999999980016					Chlorfenvinphos	C12H14Cl3O4P	NA	M+H+					-1	C8H2Cl2	-1.0	-1.0	17_Chlorfenvinphos_1	17_2_Chlorfenvinphos_1	0	1	0	1	
327.170319000000006	116.049475999999999	1	NA	1.0	483.935999999999979					Dimoxystrobin	C19H22N2O3	NA	M+H+					-1	C8H5N	-1.0	-1.0	17_Dimoxystrobin_0	17_0_Dimoxystrobin_0	0	1	0	1	
327.170319000000006	117.057300999999995	1	NA	0.076505854725838	483.935999999999979					Dimoxystrobin	C19H22N2O3	NA	M+H+					-1	C8H6N	-1.0	-1.0	17_Dimoxystrobin_0	17_1_Dimoxystrobin_0	0	1	0	1	
327.170319000000006	180.080775999999986	1	NA	0.051042601466179	483.935999999999979					Dimoxystrobin	C19H22N2O3	NA	M+H+					-1	C13H9N	-1.0	-1.0	17_Dimoxystrobin_0	17_2_Dimoxystrobin_0	0	1	0	1	
464.958656000000019	372.972848999999997	1	NA	1.0	559.549000000019987					Fluazinam	C13H4Cl2F6N4O4	NA	M+H+					-1	C13H4Cl2F6N2	-1.0	-1.0	17_Fluazinam_7	17_0_Fluazinam_7	0	1	0	1	
464.958656000000019	338.003997000000027	1	NA	0.981308400630951	559.549000000019987					Fluazinam	C13H4Cl2F6N4O4	NA	M+H+					-1	C13H4ClF6N2	-1.0	-1.0	17_Fluazinam_7	17_1_Fluazinam_7	0	1	0	1	
464.958656000000019	303.978095999999994	1	NA	0.74766355752945	559.549000000019987					Fluazinam	C13H4Cl2F6N4O4	NA	M+H+					-1	C7HClF5N4O2	-1.0	-1.0	17_Fluazinam_7	17_2_Fluazinam_7	0	1	0	1	
383.163519000000008	125.005561999999998	1	NA	1.0	564.155999999999949					Furathiocarb	C18H26N2O5S	NA	M+H+					-1	C6H4OS	-1.0	-1.0	17_Furathiocarb_5	17_0_Furathiocarb_5	0	1	0	1	
383.163519000000008	149.059706000000006	1	NA	0.6988445520401	564.155999999999949					Furathiocarb	C18H26N2O5S	NA	M+H+					-1	C9H8O2	-1.0	-1.0	17_Furathiocarb_5	17_1_Furathiocarb_5	0	1	0	1	
383.163519000000008	162.067531000000002	1	NA	0.596975266933441	564.155999999999949					Furathiocarb	C18H26N2O5S	NA	M+H+					-1	C10H9O2	-1.0	-1.0	17_Furathiocarb_5	17_2_Furathiocarb_5	0	1	0	1	
395.148914999999988	147.044056000000012	1	NA	1.0	480.28099999997994					Rotenone	C23H22O6	NA	M+H+					-1	C9H6O2	-1.0	-1.0	17_Rotenone_6	17_0_Rotenone_6	0	1	0	1	
395.148914999999988	169.064791000000014	1	NA	0.951438367366791	480.28099999997994					Rotenone	C23H22O6	NA	M+H+					-1	C12H8O	-1.0	-1.0	17_Rotenone_6	17_1_Rotenone_6	0	1	0	1	
395.148914999999988	195.080441000000008	1	NA	0.946423888206482	480.28099999997994					Rotenone	C23H22O6	NA	M+H+					-1	C14H10O	-1.0	-1.0	17_Rotenone_6	17_2_Rotenone_6	0	1	0	1	
342.146661999999992	121.064791	1	NA	0.336448609828949	457.831999999979985					Tepraloxydim	C17H24ClNO4	NA	M+H+					-1	C8H8O	-1.0	-1.0	17_Tepraloxydim_2	17_0_Tepraloxydim_2	0	1	0	1	
342.146661999999992	103.054226999999997	1	NA	0.322429895401001	457.831999999979985					Tepraloxydim	C17H24ClNO4	NA	M+H+					-1	C8H6	-1.0	-1.0	17_Tepraloxydim_2	17_1_Tepraloxydim_2	0	1	0	1	
342.146661999999992	149.059706000000006	1	NA	0.224299058318138	457.831999999979985					Tepraloxydim	C17H24ClNO4	NA	M+H+					-1	C9H8O2	-1.0	-1.0	17_Tepraloxydim_2	17_2_Tepraloxydim_2	0	1	0	1	
326.175070000000005	148.112076000000002	1	NA	0.313232243061066	504.109000000019989					Benalaxyl	C20H23NO3	NA	M+H+					-1	C10H13N	-1.0	-1.0	18_Benalaxyl_1	18_0_Benalaxyl_1	0	1	0	1	
326.175070000000005	106.065126000000006	1	NA	0.253468453884125	504.109000000019989					Benalaxyl	C20H23NO3	NA	M+H+					-1	C7H7N	-1.0	-1.0	18_Benalaxyl_1	18_1_Benalaxyl_1	0	1	0	1	
326.175070000000005	120.080776	1	NA	0.13935013115406	504.109000000019989					Benalaxyl	C20H23NO3	NA	M+H+					-1	C8H9N	-1.0	-1.0	18_Benalaxyl_1	18_2_Benalaxyl_1	0	1	0	1	
683.030600000000049	273.935952999999984	1	NA	1.0	492.295000000020025					Flubendiamide	C23H22F7IN2O4S	NA	M+H+					-1	C8H4INO2	-1.0	-1.0	18_Flubendiamide_6	18_0_Flubendiamide_6	0	1	0	1	
683.030600000000049	255.925387999999998	1	NA	0.516080021858215	492.295000000020025					Flubendiamide	C23H22F7IN2O4S	NA	M+H+					-1	C8H2INO	-1.0	-1.0	18_Flubendiamide_6	18_1_Flubendiamide_6	0	1	0	1	
683.030600000000049	147.031479999999988	1	NA	0.09500939399004	492.295000000020025					Flubendiamide	C23H22F7IN2O4S	NA	M+H+					-1	C8H4NO2	-1.0	-1.0	18_Flubendiamide_6	18_2_Flubendiamide_6	0	1	0	1	
368.110418999999979	115.054226999999997	1	NA	1.0	501.923999999999978					Picoxystrobin	C18H16F3NO4	NA	M+H+					-1	C9H6	-1.0	-1.0	18_Picoxystrobin_4	18_0_Picoxystrobin_4	0	1	0	1	
368.110418999999979	102.046402000000001	1	NA	0.872534096240997	501.923999999999978					Picoxystrobin	C18H16F3NO4	NA	M+H+					-1	C8H5	-1.0	-1.0	18_Picoxystrobin_4	18_1_Picoxystrobin_4	0	1	0	1	
368.110418999999979	145.064791000000014	1	NA	0.549116969108582	501.923999999999978					Picoxystrobin	C18H16F3NO4	NA	M+H+					-1	C10H8O	-1.0	-1.0	18_Picoxystrobin_4	18_2_Picoxystrobin_4	0	1	0	1	
371.221685999999977	131.085527000000013	1	NA	1.0	611.338000000019974					Spiromesifen	C23H30O4	NA	M+H+					-1	C10H10	-1.0	-1.0	18_Spiromesifen_5	18_0_Spiromesifen_5	0	1	0	1	
371.221685999999977	147.080441000000008	1	NA	0.818181812763214	611.338000000019974					Spiromesifen	C23H30O4	NA	M+H+					-1	C10H10O	-1.0	-1.0	18_Spiromesifen_5	18_1_Spiromesifen_5	0	1	0	1	
371.221685999999977	157.101177000000007	1	NA	0.636363625526428	611.338000000019974					Spiromesifen	C23H30O4	NA	M+H+					-1	C12H12	-1.0	-1.0	18_Spiromesifen_5	18_2_Spiromesifen_5	0	1	0	1	
460.988893000000019	141.014647999999994	1	NA	1.0	520.971000000000004					Hexaflumuron	C16H8Cl2F6N2O3	NA	M+H+					-1	C7H2F2O	-1.0	-1.0	19_Hexaflumuron_6	19_0_Hexaflumuron_6	0	1	0	1	
460.988893000000019	113.019733000000002	1	NA	0.070615343749523	520.971000000000004					Hexaflumuron	C16H8Cl2F6N2O3	NA	M+H+					-1	C6H2F2	-1.0	-1.0	19_Hexaflumuron_6	19_1_Hexaflumuron_6	0	1	0	1	
460.988893000000019	158.041197000000011	1	NA	0.046095922589302	520.971000000000004					Hexaflumuron	C16H8Cl2F6N2O3	NA	M+H+					-1	C7H5F2NO	-1.0	-1.0	19_Hexaflumuron_6	19_2_Hexaflumuron_6	0	1	0	1	
334.168067000000008	125.015253999999999	1	NA	1.0	508.74400000001998					Ipconazole	C18H24ClN3O	NA	M+H+					-1	C7H5Cl	-1.0	-1.0	19_Ipconazole_1	19_0_Ipconazole_1	0	1	0	1	
334.168067000000008	128.062051999999994	1	NA	0.131291031837463	508.74400000001998					Ipconazole	C18H24ClN3O	NA	M+H+					-1	C10H7	-1.0	-1.0	19_Ipconazole_1	19_1_Ipconazole_1	0	1	0	1	
334.168067000000008	115.054226999999997	1	NA	0.118161924183369	508.74400000001998					Ipconazole	C18H24ClN3O	NA	M+H+					-1	C9H6	-1.0	-1.0	19_Ipconazole_1	19_2_Ipconazole_1	0	1	0	1	
332.107992000000024	121.028406000000004	1	NA	1.0	519.910999999980049					Isofenphos-methyl	C14H22NO4PS	NA	M+H+					-1	C7H4O2	-1.0	-1.0	19_Isofenphos-methyl_0	19_0_Isofenphos-methyl_0	0	1	0	1	
332.107992000000024	109.010648000000003	1	NA	0.153084799647331	519.910999999980049					Isofenphos-methyl	C14H22NO4PS	NA	M+H+					-1	C6H4S	-1.0	-1.0	19_Isofenphos-methyl_0	19_1_Isofenphos-methyl_0	0	1	0	1	
332.107992000000024	154.971498999999994	1	NA	0.130175054073334	519.910999999980049					Isofenphos-methyl	C14H22NO4PS	NA	M+H+					-1	C6H3OPS	-1.0	-1.0	19_Isofenphos-methyl_0	19_2_Isofenphos-methyl_0	0	1	0	1	
224.118223999999998	151.054226999999997	1	NA	0.135464683175087	463.420000000020025					Mepanipyrim	C14H13N3	NA	M+H+					-1	C12H6	-1.0	-1.0	19_Mepanipyrim_2	19_0_Mepanipyrim_2	0	1	0	1	
224.118223999999998	140.049475999999999	1	NA	0.125213384628296	463.420000000020025					Mepanipyrim	C14H13N3	NA	M+H+					-1	C10H5N	-1.0	-1.0	19_Mepanipyrim_2	19_1_Mepanipyrim_2	0	1	0	1	
224.118223999999998	115.054226999999997	1	NA	0.072713755071163	463.420000000020025					Mepanipyrim	C14H13N3	NA	M+H+					-1	C9H6	-1.0	-1.0	19_Mepanipyrim_2	19_2_Mepanipyrim_2	0	1	0	1	
390.092362999999978	145.062386000000004	1	NA	1.0	501.923999999999978					Picoxystrobin	C18H16F3NO4	NA	M+Na+					-1	C8H10O	-1.0	-1.0	19_Picoxystrobin_4	19_0_Picoxystrobin_4	0	1	0	1	
390.092362999999978	102.043996000000007	1	NA	0.5	501.923999999999978					Picoxystrobin	C18H16F3NO4	NA	M+Na+					-1	C6H7	-1.0	-1.0	19_Picoxystrobin_4	19_1_Picoxystrobin_4	0	1	0	1	
390.092362999999978	128.059645999999987	1	NA	0.5	501.923999999999978					Picoxystrobin	C18H16F3NO4	NA	M+Na+					-1	C8H9	-1.0	-1.0	19_Picoxystrobin_4	19_2_Picoxystrobin_4	0	1	0	1	
209.128454000000005	122.060040000000001	1	NA	1.0	187.187999999999988					Aminocarb	C11H16N2O2	NA	M+H+					-1	C7H7NO	-1.0	-1.0	1_Aminocarb_3	1_0_Aminocarb_3	0	1	0	1	
209.128454000000005	136.075690000000009	1	NA	0.399265110492706	187.187999999999988					Aminocarb	C11H16N2O2	NA	M+H+					-1	C8H9NO	-1.0	-1.0	1_Aminocarb_3	1_1_Aminocarb_3	0	1	0	1	
209.128454000000005	107.049141000000006	1	NA	0.11226611584425	187.187999999999988					Aminocarb	C11H16N2O2	NA	M+H+					-1	C7H6O	-1.0	-1.0	1_Aminocarb_3	1_2_Aminocarb_3	0	1	0	1	
218.153941000000003	130.065125999999992	1	NA	1.0	281.232000000000028					Ethyoxyquin	C14H19NO	NA	M+H+					-1	C9H7N	-1.0	-1.0	1_Ethyoxyquin_7	1_0_Ethyoxyquin_7	0	1	0	1	
218.153941000000003	131.072950999999989	1	NA	0.674129366874695	281.232000000000028					Ethyoxyquin	C14H19NO	NA	M+H+					-1	C9H8N	-1.0	-1.0	1_Ethyoxyquin_7	1_1_Ethyoxyquin_7	0	1	0	1	
218.153941000000003	146.060039999999987	1	NA	0.58208954334259	281.232000000000028					Ethyoxyquin	C14H19NO	NA	M+H+					-1	C9H7NO	-1.0	-1.0	1_Ethyoxyquin_7	1_2_Ethyoxyquin_7	0	1	0	1	
230.053573	147.029034999999993	1	NA	0.219280183315277	243.409000000020001					Flonicamid	C9H6F3N3O	NA	M+H+					-1	C6H3F3N	-1.0	-1.0	1_Flonicamid_5	1_0_Flonicamid_5	0	1	0	1	
230.053573	101.019733000000002	1	NA	0.204859882593155	243.409000000020001					Flonicamid	C9H6F3N3O	NA	M+H+					-1	C5H2F2	-1.0	-1.0	1_Flonicamid_5	1_1_Flonicamid_5	0	1	0	1	
230.053573	148.03685999999999	1	NA	0.121542565524578	243.409000000020001					Flonicamid	C9H6F3N3O	NA	M+H+					-1	C6H4F3N	-1.0	-1.0	1_Flonicamid_5	1_2_Flonicamid_5	0	1	0	1	
235.144103999999999	136.039305000000013	1	NA	0.683111786842346	349.666000000020006					Lenacil	C13H18N2O2	NA	M+H+					-1	C7H5NO2	-1.0	-1.0	1_Lenacil_0	1_0_Lenacil_0	0	1	0	1	
235.144103999999999	135.055288999999988	1	NA	0.397929191589356	349.666000000020006					Lenacil	C13H18N2O2	NA	M+H+					-1	C7H6N2O	-1.0	-1.0	1_Lenacil_0	1_1_Lenacil_0	0	1	0	1	
235.144103999999999	110.060040000000001	1	NA	0.334338545799255	349.666000000020006					Lenacil	C13H18N2O2	NA	M+H+					-1	C6H7NO	-1.0	-1.0	1_Lenacil_0	1_2_Lenacil_0	0	1	0	1	
364.094627000000003	140.973782999999997	1	NA	0.441449612379074	537.658999999979983					Benzoximate	C18H18ClNO5	NA	M+H+					-1	C6HClO2	-1.0	-1.0	20_Benzoximate_6	20_0_Benzoximate_6	0	1	0	1	
364.094627000000003	105.033490999999998	1	NA	0.314089268445969	537.658999999979983					Benzoximate	C18H18ClNO5	NA	M+H+					-1	C7H4O	-1.0	-1.0	20_Benzoximate_6	20_1_Benzoximate_6	0	1	0	1	
364.094627000000003	183.992173000000008	1	NA	0.292586833238602	537.658999999979983					Benzoximate	C18H18ClNO5	NA	M+H+					-1	C8H4ClO3	-1.0	-1.0	20_Benzoximate_6	20_2_Benzoximate_6	0	1	0	1	
395.081344999999999	218.041197000000011	1	NA	1.0	534.736000000019999					Diflufenican	C19H11F5N2O2	NA	M+H+					-1	C12H5F2NO	-1.0	-1.0	20_Diflufenican_0	20_0_Diflufenican_0	0	1	0	1	
395.081344999999999	183.041610999999989	1	NA	0.542537093162537	534.736000000019999					Diflufenican	C19H11F5N2O2	NA	M+H+					-1	C10H5F3	-1.0	-1.0	20_Diflufenican_0	20_1_Diflufenican_0	0	1	0	1	
395.081344999999999	190.046281999999991	1	NA	0.503784418106079	534.736000000019999					Diflufenican	C19H11F5N2O2	NA	M+H+					-1	C11H5F2N	-1.0	-1.0	20_Diflufenican_0	20_2_Diflufenican_0	0	1	0	1	
408.058401000000003	139.050204000000008	1	NA	1.0	407.267999999999972					Flazasulfuron	C13H12F3N5O5S	NA	M+H+					-1	C6H6N2O2	-1.0	-1.0	20_Flazasulfuron_3	20_0_Flazasulfuron_3	0	1	0	1	
408.058401000000003	182.056017999999995	1	NA	0.35512787103653	407.267999999999972					Flazasulfuron	C13H12F3N5O5S	NA	M+H+					-1	C7H7N3O3	-1.0	-1.0	20_Flazasulfuron_3	20_1_Flazasulfuron_3	0	1	0	1	
408.058401000000003	126.014982000000003	1	NA	0.085221573710442	407.267999999999972					Flazasulfuron	C13H12F3N5O5S	NA	M+H+					-1	C6HF2N	-1.0	-1.0	20_Flazasulfuron_3	20_2_Flazasulfuron_3	0	1	0	1	
388.105860000000007	104.049475999999999	1	NA	1.0	517.712999999999966					Pyraclostrobin	C19H18ClN3O4	NA	M+H+					-1	C7H5N	-1.0	-1.0	20_Pyraclostrobin_4	20_0_Pyraclostrobin_4	0	1	0	1	
388.105860000000007	105.057300999999995	1	NA	0.939959585666657	517.712999999999966					Pyraclostrobin	C19H18ClN3O4	NA	M+H+					-1	C7H6N	-1.0	-1.0	20_Pyraclostrobin_4	20_1_Pyraclostrobin_4	0	1	0	1	
388.105860000000007	132.044389999999993	1	NA	0.804440796375275	517.712999999999966					Pyraclostrobin	C19H18ClN3O4	NA	M+H+					-1	C8H5NO	-1.0	-1.0	20_Pyraclostrobin_4	20_2_Pyraclostrobin_4	0	1	0	1	
386.076571000000001	154.003012000000012	1	NA	1.0	538.588000000019974					Benzoximate	C18H18ClNO5	NA	M+Na+					-1	C5H6ClNO	-1.0	-1.0	21_Benzoximate_6	21_0_Benzoximate_6	0	1	0	1	
386.076571000000001	126.008098000000004	1	NA	0.432276666164398	538.588000000019974					Benzoximate	C18H18ClNO5	NA	M+Na+					-1	C4H6ClN	-1.0	-1.0	21_Benzoximate_6	21_1_Benzoximate_6	0	1	0	1	
386.076571000000001	108.041984999999997	1	NA	0.259366005659103	538.588000000019974					Benzoximate	C18H18ClNO5	NA	M+Na+					-1	C4H7NO	-1.0	-1.0	21_Benzoximate_6	21_2_Benzoximate_6	0	1	0	1	
363.021734999999978	131.049140999999992	1	NA	1.0	517.095000000000027					Coumaphos	C14H16ClO5PS	NA	M+H+					-1	C9H6O	-1.0	-1.0	21_Coumaphos_1	21_0_Coumaphos_1	0	1	0	1	
363.021734999999978	226.992805000000004	1	NA	0.851450920104981	517.095000000000027					Coumaphos	C14H16ClO5PS	NA	M+H+					-1	C10H7ClO2S	-1.0	-1.0	21_Coumaphos_1	21_1_Coumaphos_1	0	1	0	1	
363.021734999999978	147.026297999999997	1	NA	0.843636572360992	517.095000000000027					Coumaphos	C14H16ClO5PS	NA	M+H+					-1	C9H6S	-1.0	-1.0	21_Coumaphos_1	21_2_Coumaphos_1	0	1	0	1	
314.072274999999991	119.060374999999993	1	NA	0.889866471290588	475.504000000020028					Triazophos	C12H16N3O3PS	NA	M+H+					-1	C7H6N2	-1.0	-1.0	21_Triazophos_2	21_0_Triazophos_2	0	1	0	1	
314.072274999999991	162.066188000000011	1	NA	0.24687348306179	475.504000000020028					Triazophos	C12H16N3O3PS	NA	M+H+					-1	C8H7N3O	-1.0	-1.0	21_Triazophos_2	21_1_Triazophos_2	0	1	0	1	
314.072274999999991	104.049475999999999	1	NA	0.177933931350708	475.504000000020028					Triazophos	C12H16N3O3PS	NA	M+H+					-1	C7H5N	-1.0	-1.0	21_Triazophos_2	21_2_Triazophos_2	0	1	0	1	
396.097231000000022	155.092737	1	NA	0.257019430398941	408.193000000019993					Tribenuron methyl	C15H17N5O6S	NA	M+H+					-1	C6H10N4O	-1.0	-1.0	21_Tribenuron methyl_3	21_0_Tribenuron methyl_3	0	1	0	1	
396.097231000000022	135.044056000000012	1	NA	0.121490277349949	408.193000000019993					Tribenuron methyl	C15H17N5O6S	NA	M+H+					-1	C8H6O2	-1.0	-1.0	21_Tribenuron methyl_3	21_1_Tribenuron methyl_3	0	1	0	1	
396.097231000000022	120.020581000000007	1	NA	0.04049675911665	408.193000000019993					Tribenuron methyl	C15H17N5O6S	NA	M+H+					-1	C7H3O2	-1.0	-1.0	21_Tribenuron methyl_3	21_2_Tribenuron methyl_3	0	1	0	1	
338.186303000000009	152.062051999999994	1	NA	0.814740538597107	476.435999999999979					Bitertanol	C20H23N3O2	NA	M+H+					-1	C12H7	-1.0	-1.0	22_Bitertanol_2	22_0_Bitertanol_2	0	1	0	1	
338.186303000000009	153.069876999999991	1	NA	0.201621532440186	476.435999999999979					Bitertanol	C20H23N3O2	NA	M+H+					-1	C12H8	-1.0	-1.0	22_Bitertanol_2	22_1_Bitertanol_2	0	1	0	1	
338.186303000000009	151.054226999999997	1	NA	0.110058762133121	476.435999999999979					Bitertanol	C20H23N3O2	NA	M+H+					-1	C12H6	-1.0	-1.0	22_Bitertanol_2	22_2_Bitertanol_2	0	1	0	1	
321.902260000000013	176.91995	1	NA	0.410553395748138	531.946000000020035					Chlorpyriphos-methyl	C7H7Cl3NO3PS	NA	M+H+					-1	C4ClNOPS	-1.0	-1.0	22_Chlorpyriphos-methyl_1	22_0_Chlorpyriphos-methyl_1	0	1	0	1	
321.902260000000013	124.982240000000005	1	NA	0.405405402183533	531.946000000020035					Chlorpyriphos-methyl	C7H7Cl3NO3PS	NA	M+H+					-1	C3H5ClOS	-1.0	-1.0	22_Chlorpyriphos-methyl_1	22_1_Chlorpyriphos-methyl_1	0	1	0	1	
321.902260000000013	108.947879	1	NA	0.050193049013615	531.946000000020035					Chlorpyriphos-methyl	C7H7Cl3NO3PS	NA	M+H+					-1	CClNOP	-1.0	-1.0	22_Chlorpyriphos-methyl_1	22_2_Chlorpyriphos-methyl_1	0	1	0	1	
373.040751999999998	215.930474000000004	1	NA	1.0	606.874999999979991					Proquinazid	C14H17IN2O2	NA	M+H+					-1	C6H2IN	-1.0	-1.0	22_Proquinazid_0	22_0_Proquinazid_0	0	1	0	1	
373.040751999999998	271.92030299999999	1	NA	0.627381861209869	606.874999999979991					Proquinazid	C14H17IN2O2	NA	M+H+					-1	C8H2INO2	-1.0	-1.0	22_Proquinazid_0	22_1_Proquinazid_0	0	1	0	1	
373.040751999999998	145.015829999999994	1	NA	0.295439392328262	606.874999999979991					Proquinazid	C14H17IN2O2	NA	M+H+					-1	C8H2NO2	-1.0	-1.0	22_Proquinazid_0	22_2_Proquinazid_0	0	1	0	1	
466.997001000000012	124.982062999999997	1	NA	1.0	565.577999999999975					Temephos	C16H20O6P2S3	NA	M+H+					-1	C2H5O2PS	-1.0	-1.0	22_Temephos_6	22_0_Temephos_6	0	1	0	1	
466.997001000000012	171.026297999999997	1	NA	0.762958645820618	565.577999999999975					Temephos	C16H20O6P2S3	NA	M+H+					-1	C11H6S	-1.0	-1.0	22_Temephos_6	22_1_Temephos_6	0	1	0	1	
466.997001000000012	139.054226999999997	1	NA	0.309511452913284	565.577999999999975					Temephos	C16H20O6P2S3	NA	M+H+					-1	C11H6	-1.0	-1.0	22_Temephos_6	22_2_Temephos_6	0	1	0	1	
409.136968000000024	145.025960999999995	1	NA	1.0	540.928000000020006					Trifloxystrobin	C20H19F3N2O4	NA	M+H+					-1	C7H3F3	-1.0	-1.0	22_Trifloxystrobin_4	22_0_Trifloxystrobin_4	0	1	0	1	
409.136968000000024	116.049475999999999	1	NA	0.111060194671154	540.928000000020006					Trifloxystrobin	C20H19F3N2O4	NA	M+H+					-1	C8H5N	-1.0	-1.0	22_Trifloxystrobin_4	22_1_Trifloxystrobin_4	0	1	0	1	
409.136968000000024	186.052510000000012	1	NA	0.110142454504967	540.928000000020006					Trifloxystrobin	C20H19F3N2O4	NA	M+H+					-1	C9H6F3N	-1.0	-1.0	22_Trifloxystrobin_4	22_2_Trifloxystrobin_4	0	1	0	1	
317.164188000000024	166.097487999999998	1	NA	0.722222208976746	536.587999999979957					Bupirimate	C13H24N4O3S	NA	M+H+					-1	C8H11N3O	-1.0	-1.0	23_Bupirimate_1	23_0_Bupirimate_1	0	1	0	1	
317.164188000000024	164.081838000000005	1	NA	0.416666656732559	536.587999999979957					Bupirimate	C13H24N4O3S	NA	M+H+					-1	C8H9N3O	-1.0	-1.0	23_Bupirimate_1	23_1_Bupirimate_1	0	1	0	1	
317.164188000000024	138.066188000000011	1	NA	0.3125	536.587999999979957					Bupirimate	C13H24N4O3S	NA	M+H+					-1	C6H7N3O	-1.0	-1.0	23_Bupirimate_1	23_2_Bupirimate_1	0	1	0	1	
422.20743299999998	138.066188000000011	1	NA	1.0	585.928000000020006					Fenpyroximate	C24H27N3O4	NA	M+H+					-1	C6H7N3O	-1.0	-1.0	23_Fenpyroximate_4	23_0_Fenpyroximate_4	0	1	0	1	
422.20743299999998	107.049141000000006	1	NA	0.851978540420532	585.928000000020006					Fenpyroximate	C24H27N3O4	NA	M+H+					-1	C7H6O	-1.0	-1.0	23_Fenpyroximate_4	23_1_Fenpyroximate_4	0	1	0	1	
422.20743299999998	214.097487999999998	1	NA	0.734565496444702	585.928000000020006					Fenpyroximate	C24H27N3O4	NA	M+H+					-1	C12H11N3O	-1.0	-1.0	23_Fenpyroximate_4	23_2_Fenpyroximate_4	0	1	0	1	
249.019208999999989	132.960632000000004	1	NA	1.0	435.762000000000001					Linuron	C9H10Cl2N2O2	NA	M+H+					-1	C5H2Cl2	-1.0	-1.0	23_Linuron_3	23_0_Linuron_3	0	1	0	1	
249.019208999999989	125.002678000000003	1	NA	0.508775293827057	435.762000000000001					Linuron	C9H10Cl2N2O2	NA	M+H+					-1	C6H3ClN	-1.0	-1.0	23_Linuron_3	23_1_Linuron_3	0	1	0	1	
249.019208999999989	153.021401999999995	1	NA	0.378672271966934	435.762000000000001					Linuron	C9H10Cl2N2O2	NA	M+H+					-1	C7H5ClN2	-1.0	-1.0	23_Linuron_3	23_2_Linuron_3	0	1	0	1	
895.481428000000051	751.402782999999999	1	NA	1.0	612.770999999999958					Mixture of Avermectin B1a and B1b	C48H72O14	NA	M+Na+					-1	C41H60O11	-1.0	-1.0	23_Mixture of Avermectin B1a and B1b_6	23_0_Mixture of Avermectin B1a and B1b_6	0	1	0	1	
895.481428000000051	455.240409999999997	1	NA	0.3609958589077	612.770999999999958					Mixture of Avermectin B1a and B1b	C48H72O14	NA	M+Na+					-1	C25H36O6	-1.0	-1.0	23_Mixture of Avermectin B1a and B1b_6	23_1_Mixture of Avermectin B1a and B1b_6	0	1	0	1	
895.481428000000051	183.062780000000004	1	NA	0.24896265566349	612.770999999999958					Mixture of Avermectin B1a and B1b	C48H72O14	NA	M+Na+					-1	C7H12O4	-1.0	-1.0	23_Mixture of Avermectin B1a and B1b_6	23_2_Mixture of Avermectin B1a and B1b_6	0	1	0	1	
284.071578999999986	130.065125999999992	1	NA	0.775718212127686	478.30000000002002					Penconazole	C13H15Cl2N3	NA	M+H+					-1	C9H7N	-1.0	-1.0	23_Penconazole_2	23_0_Penconazole_2	0	1	0	1	
284.071578999999986	144.080775999999986	1	NA	0.726785063743591	478.30000000002002					Penconazole	C13H15Cl2N3	NA	M+H+					-1	C10H9N	-1.0	-1.0	23_Penconazole_2	23_1_Penconazole_2	0	1	0	1	
284.071578999999986	132.080775999999986	1	NA	0.705236613750458	478.30000000002002					Penconazole	C13H15Cl2N3	NA	M+H+					-1	C9H9N	-1.0	-1.0	23_Penconazole_2	23_2_Penconazole_2	0	1	0	1	
349.93356	106.944805000000002	1	NA	0.516587674617767	579.572999999999979					Dursban	C9H11Cl3NO3PS	NA	M+H+					-1	C2ClOP	-1.0	-1.0	24_Dursban_1	24_0_Dursban_1	0	1	0	1	
349.93356	133.955703999999997	1	NA	0.31990522146225	579.572999999999979					Dursban	C9H11Cl3NO3PS	NA	M+H+					-1	C3HClNOP	-1.0	-1.0	24_Dursban_1	24_1_Dursban_1	0	1	0	1	
349.93356	179.916731999999996	1	NA	0.284360200166702	579.572999999999979					Dursban	C9H11Cl3NO3PS	NA	M+H+					-1	C4Cl2NOP	-1.0	-1.0	24_Dursban_1	24_2_Dursban_1	0	1	0	1	
307.18049000000002	131.085527000000013	1	NA	1.0	611.530999999980054					Fenazaquin	C20H22N2O	NA	M+H+					-1	C10H10	-1.0	-1.0	24_Fenazaquin_4	24_0_Fenazaquin_4	0	1	0	1	
307.18049000000002	117.069877000000005	1	NA	0.087095208466053	611.530999999980054					Fenazaquin	C20H22N2O	NA	M+H+					-1	C9H8	-1.0	-1.0	24_Fenazaquin_4	24_1_Fenazaquin_4	0	1	0	1	
