Peptide,Protein,Replicate,PrecursorMz,PrecursorCharge,ProductMz,ProductCharge,FragmentIon,RetentionTime,Area,Background,PeakRank
Diethofencarb,molecules1,PestMix1_8Step6Plasma1SWATH50-80,268.154334,1,124.039304,1,C6H5NO2,7.294466495513916,638.4932861328125,0,3
Diethofencarb,molecules1,PestMix1_8Step6Plasma2SWATH50-80,268.154334,1,124.039304,1,C6H5NO2,7.280766487121582,793.45843505859375,0,3
Diethofencarb,molecules1,PestMix1_8Step6Plasma3SWATH50-80,268.154334,1,124.039304,1,C6H5NO2,7.280766487121582,676.88983154296875,0,3
Diethofencarb,molecules1,PestMix1_8Step7Plasma1SWATH50-80,268.154334,1,124.039304,1,C6H5NO2,7.2807497978210449,331.76205444335938,0,3
Diethofencarb,molecules1,PestMix1_8Step7Plasma2SWATH50-80,268.154334,1,124.039304,1,C6H5NO2,7.280766487121582,314.0538330078125,39.780464172363281,3
Diethofencarb,molecules1,PestMix1_8Step7Plasma3SWATH50-80,268.154334,1,124.039304,1,C6H5NO2,7.280766487121582,334.93948364257813,0,3
Diethofencarb,molecules1,PestMix1_8Step8Plasma1SWATH50-80,268.154334,1,124.039304,1,C6H5NO2,7.2807331085205078,107.80632781982422,0,4
Diethofencarb,molecules1,PestMix1_8Step8Plasma2SWATH50-80,268.154334,1,124.039304,1,C6H5NO2,7.2807497978210449,94.349029541015625,0,4
Diethofencarb,molecules1,PestMix1_8Step8Plasma3SWATH50-80,268.154334,1,124.039304,1,C6H5NO2,7.253333568572998,135.78160095214844,0,3
Diethofencarb,molecules1,PestMix1_8Step9Plasma1SWATH50-80,268.154334,1,124.039304,1,C6H5NO2,#N/A,#N/A,#N/A,#N/A
Diethofencarb,molecules1,PestMix1_8Step9Plasma2SWATH50-80,268.154334,1,124.039304,1,C6H5NO2,#N/A,#N/A,#N/A,#N/A
Diethofencarb,molecules1,PestMix1_8Step9Plasma3SWATH50-80,268.154334,1,124.039304,1,C6H5NO2,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma1SWATH50-80,278.105466,1,278.105466,1,precursor,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma2SWATH50-80,278.105466,1,278.105466,1,precursor,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma3SWATH50-80,278.105466,1,278.105466,1,precursor,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step1Plasma1SWATH50-80,278.105466,1,278.105466,1,precursor,6.7738666534423828,2535114.75,8656.814453125,1
Metazachlor,molecules1,PestMix1_8Step1Plasma2SWATH50-80,278.105466,1,278.105466,1,precursor,6.7601499557495117,2319917.75,0,1
Metazachlor,molecules1,PestMix1_8Step1Plasma3SWATH50-80,278.105466,1,278.105466,1,precursor,6.7738666534423828,2353220,20231.072265625,1
Metazachlor,molecules1,PestMix1_8Step2Plasma1SWATH50-80,278.105466,1,278.105466,1,precursor,6.7601499557495117,514603.5,0,1
Metazachlor,molecules1,PestMix1_8Step2Plasma2SWATH50-80,278.105466,1,278.105466,1,precursor,6.7738666534423828,587203.3125,1230.3656005859375,1
Metazachlor,molecules1,PestMix1_8Step2Plasma3SWATH50-80,278.105466,1,278.105466,1,precursor,6.7601666450500488,601710.4375,0,1
Metazachlor,molecules1,PestMix1_8Step3Plasma1SWATH50-80,278.105466,1,278.105466,1,precursor,6.7738499641418457,182997.484375,0,1
Metazachlor,molecules1,PestMix1_8Step3Plasma2SWATH50-80,278.105466,1,278.105466,1,precursor,6.7738666534423828,174872.40625,0,1
Metazachlor,molecules1,PestMix1_8Step3Plasma3SWATH50-80,278.105466,1,278.105466,1,precursor,6.7738666534423828,246277,0,1
Metazachlor,molecules1,PestMix1_8Step4Plasma1SWATH50-80,278.105466,1,278.105466,1,precursor,6.7738666534423828,87983.0390625,1129.7945556640625,1
Metazachlor,molecules1,PestMix1_8Step4Plasma2SWATH50-80,278.105466,1,278.105466,1,precursor,6.7738499641418457,76291.0859375,0,1
Metazachlor,molecules1,PestMix1_8Step4Plasma3SWATH50-80,278.105466,1,278.105466,1,precursor,6.7738666534423828,77491.609375,0,1
Metazachlor,molecules1,PestMix1_8Step5Plasma1SWATH50-80,278.105466,1,278.105466,1,precursor,6.768883228302002,25730.94921875,0,1
Metazachlor,molecules1,PestMix1_8Step5Plasma2SWATH50-80,278.105466,1,278.105466,1,precursor,6.7601666450500488,24929.041015625,0,1
Metazachlor,molecules1,PestMix1_8Step5Plasma3SWATH50-80,278.105466,1,278.105466,1,precursor,6.7688999176025391,37862.703125,479.80767822265625,1
Metazachlor,molecules1,PestMix1_8Step6Plasma1SWATH50-80,278.105466,1,278.105466,1,precursor,6.7738666534423828,10064.634765625,723.71221923828125,1
Metazachlor,molecules1,PestMix1_8Step6Plasma2SWATH50-80,278.105466,1,278.105466,1,precursor,6.7738666534423828,8994.736328125,1138.5548095703125,1
Metazachlor,molecules1,PestMix1_8Step6Plasma3SWATH50-80,278.105466,1,278.105466,1,precursor,6.7738666534423828,12353.1982421875,0,1
Metazachlor,molecules1,PestMix1_8Step7Plasma1SWATH50-80,278.105466,1,278.105466,1,precursor,6.78754997253418,3493.362548828125,0,1
Metazachlor,molecules1,PestMix1_8Step7Plasma2SWATH50-80,278.105466,1,278.105466,1,precursor,6.7738666534423828,3823.086181640625,0,1
Metazachlor,molecules1,PestMix1_8Step7Plasma3SWATH50-80,278.105466,1,278.105466,1,precursor,6.7738666534423828,4660.26220703125,927.87432861328125,1
Metazachlor,molecules1,PestMix1_8Step8Plasma1SWATH50-80,278.105466,1,278.105466,1,precursor,6.7738332748413086,1315.4796142578125,0,2
Metazachlor,molecules1,PestMix1_8Step8Plasma2SWATH50-80,278.105466,1,278.105466,1,precursor,6.7601499557495117,1386.4271240234375,0,4
Metazachlor,molecules1,PestMix1_8Step8Plasma3SWATH50-80,278.105466,1,278.105466,1,precursor,6.7738332748413086,2019.62548828125,0,2
Metazachlor,molecules1,PestMix1_8Step9Plasma1SWATH50-80,278.105466,1,278.105466,1,precursor,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step9Plasma2SWATH50-80,278.105466,1,278.105466,1,precursor,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step9Plasma3SWATH50-80,278.105466,1,278.105466,1,precursor,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma1SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma2SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma3SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step1Plasma1SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7738666534423828,379175.875,5556.32421875,4
Metazachlor,molecules1,PestMix1_8Step1Plasma2SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7601499557495117,353113.71875,6437.6357421875,4
Metazachlor,molecules1,PestMix1_8Step1Plasma3SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7738666534423828,340200.4375,9813.0595703125,4
Metazachlor,molecules1,PestMix1_8Step2Plasma1SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7738499641418457,86647.2265625,7397.6689453125,4
Metazachlor,molecules1,PestMix1_8Step2Plasma2SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7738666534423828,97059.6796875,1947.2918701171875,4
Metazachlor,molecules1,PestMix1_8Step2Plasma3SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7601666450500488,99419.5625,433.20559692382813,4
Metazachlor,molecules1,PestMix1_8Step3Plasma1SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7738499641418457,32098.9140625,6066.5869140625,4
Metazachlor,molecules1,PestMix1_8Step3Plasma2SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7738666534423828,27875.044921875,9351.7724609375,4
Metazachlor,molecules1,PestMix1_8Step3Plasma3SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7738666534423828,41775.01953125,6638.89990234375,4
Metazachlor,molecules1,PestMix1_8Step4Plasma1SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7738666534423828,14261.71875,5856.41455078125,4
Metazachlor,molecules1,PestMix1_8Step4Plasma2SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7738499641418457,10711.9072265625,6007.50048828125,4
Metazachlor,molecules1,PestMix1_8Step4Plasma3SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7738666534423828,13612.7421875,3330.23681640625,3
Metazachlor,molecules1,PestMix1_8Step5Plasma1SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.768883228302002,4624.64892578125,5621.697265625,3
Metazachlor,molecules1,PestMix1_8Step5Plasma2SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7601666450500488,4676.00634765625,4281.68798828125,3
Metazachlor,molecules1,PestMix1_8Step5Plasma3SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7688999176025391,8412.572265625,1285.316650390625,3
Metazachlor,molecules1,PestMix1_8Step6Plasma1SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7738666534423828,1787.8992919921875,2812.316162109375,4
Metazachlor,molecules1,PestMix1_8Step6Plasma2SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7601666450500488,2413.543701171875,4560.4443359375,4
Metazachlor,molecules1,PestMix1_8Step6Plasma3SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7601666450500488,4297.470703125,2053.856689453125,3
Metazachlor,molecules1,PestMix1_8Step7Plasma1SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.71904993057251,1590.7833251953125,4162.7958984375,4
Metazachlor,molecules1,PestMix1_8Step7Plasma2SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7875666618347168,3163.441650390625,3619.62451171875,2
Metazachlor,molecules1,PestMix1_8Step7Plasma3SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7327666282653809,27.768203735351563,8474.4755859375,5
Metazachlor,molecules1,PestMix1_8Step8Plasma1SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7601332664489746,1647.5574951171875,2283.04345703125,1
Metazachlor,molecules1,PestMix1_8Step8Plasma2SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7327499389648438,2040.9072265625,4814.490234375,2
Metazachlor,molecules1,PestMix1_8Step8Plasma3SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],6.7464332580566406,1846.5679931640625,2442.066650390625,3
Metazachlor,molecules1,PestMix1_8Step9Plasma1SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step9Plasma2SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step9Plasma3SWATH50-80,278.105466,1,279.108447,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma1SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma2SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma3SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step1Plasma1SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7738666534423828,788248.0625,3442.780517578125,2
Metazachlor,molecules1,PestMix1_8Step1Plasma2SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7601499557495117,745250.875,571.49822998046875,2
Metazachlor,molecules1,PestMix1_8Step1Plasma3SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7738666534423828,723031.5625,8106.24560546875,2
Metazachlor,molecules1,PestMix1_8Step2Plasma1SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7601499557495117,170827,5711.92041015625,2
Metazachlor,molecules1,PestMix1_8Step2Plasma2SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7738666534423828,187924.953125,4580.53125,2
Metazachlor,molecules1,PestMix1_8Step2Plasma3SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7601666450500488,194656.75,723.39788818359375,2
Metazachlor,molecules1,PestMix1_8Step3Plasma1SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7738499641418457,62649.4296875,4686.13671875,2
Metazachlor,molecules1,PestMix1_8Step3Plasma2SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7875666618347168,60129.11328125,2658.861572265625,2
Metazachlor,molecules1,PestMix1_8Step3Plasma3SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7738666534423828,78414.484375,3624.8203125,2
Metazachlor,molecules1,PestMix1_8Step4Plasma1SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7738666534423828,31448.900390625,999.744384765625,2
Metazachlor,molecules1,PestMix1_8Step4Plasma2SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7738499641418457,25799.625,2262.55029296875,2
Metazachlor,molecules1,PestMix1_8Step4Plasma3SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7738666534423828,28316.927734375,2223.374267578125,2
Metazachlor,molecules1,PestMix1_8Step5Plasma1SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.768883228302002,9374.318359375,4339.33447265625,2
Metazachlor,molecules1,PestMix1_8Step5Plasma2SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7738666534423828,11194.2236328125,215.45408630371094,2
Metazachlor,molecules1,PestMix1_8Step5Plasma3SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7688999176025391,17660.951171875,476.35577392578125,2
Metazachlor,molecules1,PestMix1_8Step6Plasma1SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7738666534423828,3637.29638671875,2336.250244140625,2
Metazachlor,molecules1,PestMix1_8Step6Plasma2SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7601666450500488,4025.13330078125,3316.759033203125,2
Metazachlor,molecules1,PestMix1_8Step6Plasma3SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7738666534423828,7041.9755859375,1215.3746337890625,2
Metazachlor,molecules1,PestMix1_8Step7Plasma1SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7738499641418457,3315.966796875,2279.66064453125,2
Metazachlor,molecules1,PestMix1_8Step7Plasma2SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.8286666870117188,2118.866455078125,3713.217529296875,3
Metazachlor,molecules1,PestMix1_8Step7Plasma3SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7601666450500488,3585.4453125,2553.737548828125,2
Metazachlor,molecules1,PestMix1_8Step8Plasma1SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.8012332916259766,1251.04248046875,1899.7308349609375,3
Metazachlor,molecules1,PestMix1_8Step8Plasma2SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.8286499977111816,2415.567626953125,2629.339111328125,1
Metazachlor,molecules1,PestMix1_8Step8Plasma3SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],6.7601332664489746,2710.93603515625,1712.7620849609375,1
Metazachlor,molecules1,PestMix1_8Step9Plasma1SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step9Plasma2SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step9Plasma3SWATH50-80,278.105466,1,280.102907,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma1SWATH50-80,278.105466,1,117.0573,1,C8H6N,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma2SWATH50-80,278.105466,1,117.0573,1,C8H6N,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma3SWATH50-80,278.105466,1,117.0573,1,C8H6N,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step1Plasma1SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.8149666786193848,39768.4375,1379.4312744140625,6
Metazachlor,molecules1,PestMix1_8Step1Plasma2SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.8423500061035156,81997.234375,1630.398193359375,6
Metazachlor,molecules1,PestMix1_8Step1Plasma3SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.8286666870117188,45209.8125,2510.4462890625,6
Metazachlor,molecules1,PestMix1_8Step2Plasma1SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.8286499977111816,12880.6923828125,324.70809936523438,6
Metazachlor,molecules1,PestMix1_8Step2Plasma2SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.8423666954040527,14475.4736328125,1278.3614501953125,6
Metazachlor,molecules1,PestMix1_8Step2Plasma3SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.8149666786193848,11019.763671875,591.1702880859375,6
Metazachlor,molecules1,PestMix1_8Step3Plasma1SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.8423500061035156,4118.04052734375,512.9283447265625,6
Metazachlor,molecules1,PestMix1_8Step3Plasma2SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.8423666954040527,3149.141845703125,776.312255859375,6
Metazachlor,molecules1,PestMix1_8Step3Plasma3SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.8423666954040527,7047.84423828125,485.8919677734375,6
Metazachlor,molecules1,PestMix1_8Step4Plasma1SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.8423666954040527,1382.5325927734375,835.79888916015625,6
Metazachlor,molecules1,PestMix1_8Step4Plasma2SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.8149499893188477,622.29107666015625,439.5560302734375,6
Metazachlor,molecules1,PestMix1_8Step4Plasma3SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.7875666618347168,416.794189453125,602.32861328125,6
Metazachlor,molecules1,PestMix1_8Step5Plasma1SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.8373832702636719,284.68185424804688,630.6890869140625,6
Metazachlor,molecules1,PestMix1_8Step5Plasma2SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.8012666702270508,98.102783203125,584.4423828125,6
Metazachlor,molecules1,PestMix1_8Step5Plasma3SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.7688999176025391,468.08926391601563,308.38821411132813,6
Metazachlor,molecules1,PestMix1_8Step6Plasma1SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.8012666702270508,11.438796043395996,276.80413818359375,6
Metazachlor,molecules1,PestMix1_8Step6Plasma2SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.8286666870117188,37.991283416748047,434.95806884765625,6
Metazachlor,molecules1,PestMix1_8Step6Plasma3SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.7190666198730469,106.25003814697266,590.29150390625,6
Metazachlor,molecules1,PestMix1_8Step7Plasma1SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.7327499389648438,128.8863525390625,150.77201843261719,6
Metazachlor,molecules1,PestMix1_8Step7Plasma2SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.7327666282653809,89.693733215332031,283.90505981445313,6
Metazachlor,molecules1,PestMix1_8Step7Plasma3SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.7327666282653809,20.459804534912109,391.44268798828125,6
Metazachlor,molecules1,PestMix1_8Step8Plasma1SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.7875332832336426,131.73936462402344,193.90834045410156,5
Metazachlor,molecules1,PestMix1_8Step8Plasma2SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.71904993057251,142.13600158691406,213.72012329101563,6
Metazachlor,molecules1,PestMix1_8Step8Plasma3SWATH50-80,278.105466,1,117.0573,1,C8H6N,6.7190332412719727,150.79090881347656,252.40342712402344,6
Metazachlor,molecules1,PestMix1_8Step9Plasma1SWATH50-80,278.105466,1,117.0573,1,C8H6N,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step9Plasma2SWATH50-80,278.105466,1,117.0573,1,C8H6N,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step9Plasma3SWATH50-80,278.105466,1,117.0573,1,C8H6N,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma1SWATH50-80,278.105466,1,105.069876,1,C8H8,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma2SWATH50-80,278.105466,1,105.069876,1,C8H8,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma3SWATH50-80,278.105466,1,105.069876,1,C8H8,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step1Plasma1SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7738666534423828,465130.53125,5842.5205078125,3
Metazachlor,molecules1,PestMix1_8Step1Plasma2SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7738499641418457,450144.9375,5698.85546875,3
Metazachlor,molecules1,PestMix1_8Step1Plasma3SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7738666534423828,430436.34375,10180.7431640625,3
Metazachlor,molecules1,PestMix1_8Step2Plasma1SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7601499557495117,98851.75,6222.40869140625,3
Metazachlor,molecules1,PestMix1_8Step2Plasma2SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7738666534423828,114078.7734375,4382.25146484375,3
Metazachlor,molecules1,PestMix1_8Step2Plasma3SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7601666450500488,108973.8359375,5190.20849609375,3
Metazachlor,molecules1,PestMix1_8Step3Plasma1SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7738499641418457,33006.43359375,6350.6064453125,3
Metazachlor,molecules1,PestMix1_8Step3Plasma2SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7875666618347168,31455.69921875,5602.9609375,3
Metazachlor,molecules1,PestMix1_8Step3Plasma3SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7738666534423828,46146.33203125,5143.00830078125,3
Metazachlor,molecules1,PestMix1_8Step4Plasma1SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7738666534423828,16127.576171875,5122.89794921875,3
Metazachlor,molecules1,PestMix1_8Step4Plasma2SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7738499641418457,14295.9853515625,2870.056640625,3
Metazachlor,molecules1,PestMix1_8Step4Plasma3SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7738666534423828,13459.4345703125,2477.00390625,4
Metazachlor,molecules1,PestMix1_8Step5Plasma1SWATH50-80,278.105466,1,105.069876,1,C8H8,6.768883228302002,4509.08203125,3703.87646484375,4
Metazachlor,molecules1,PestMix1_8Step5Plasma2SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7738666534423828,4534.310546875,2963.69580078125,4
Metazachlor,molecules1,PestMix1_8Step5Plasma3SWATH50-80,278.105466,1,105.069876,1,C8H8,6.782599925994873,7120.83447265625,3741.603515625,4
Metazachlor,molecules1,PestMix1_8Step6Plasma1SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7738666534423828,2944.044921875,1894.327880859375,3
Metazachlor,molecules1,PestMix1_8Step6Plasma2SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7738666534423828,3468.768310546875,2539.48974609375,3
Metazachlor,molecules1,PestMix1_8Step6Plasma3SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7875666618347168,1970.9420166015625,3986.730224609375,4
Metazachlor,molecules1,PestMix1_8Step7Plasma1SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7738499641418457,1591.982421875,2674.0986328125,3
Metazachlor,molecules1,PestMix1_8Step7Plasma2SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7875666618347168,2114.77099609375,2458.146240234375,4
Metazachlor,molecules1,PestMix1_8Step7Plasma3SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7875666618347168,3000.570068359375,1935.8251953125,3
Metazachlor,molecules1,PestMix1_8Step8Plasma1SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7875332832336426,1246.0355224609375,1717.6214599609375,4
Metazachlor,molecules1,PestMix1_8Step8Plasma2SWATH50-80,278.105466,1,105.069876,1,C8H8,6.78754997253418,1454.8779296875,3321.05224609375,3
Metazachlor,molecules1,PestMix1_8Step8Plasma3SWATH50-80,278.105466,1,105.069876,1,C8H8,6.7738332748413086,1397.264404296875,2423.355712890625,4
Metazachlor,molecules1,PestMix1_8Step9Plasma1SWATH50-80,278.105466,1,105.069876,1,C8H8,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step9Plasma2SWATH50-80,278.105466,1,105.069876,1,C8H8,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step9Plasma3SWATH50-80,278.105466,1,105.069876,1,C8H8,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma1SWATH50-80,278.105466,1,134.096425,1,C9H11N,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma2SWATH50-80,278.105466,1,134.096425,1,C9H11N,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step10Plasma3SWATH50-80,278.105466,1,134.096425,1,C9H11N,#N/A,#N/A,#N/A,#N/A
Metazachlor,molecules1,PestMix1_8Step1Plasma1SWATH50-80,278.105466,1,134.096425,1,C9H11N,6.7738666534423828,299861.90625,850.2186279296875,5
Metazachlor,molecules1,PestMix1_8Step1Plasma2SWATH50-80,278.105466,1,134.096425,1,C9H11N,6.7738499641418457,269268.40625,577.5308837890625,5
Metazachlor,molecules1,PestMix1_8Step1Plasma3SWATH50-80,278.105466,1,134.096425,1,C9H11N,6.7738666534423828,291759.90625,4033.8935546875,5
Metazachlor,molecules1,PestMix1_8Step2Plasma1SWATH50-80,278.105466,1,134.096425,1,C9H11N,6.7601499557495117,59212.2421875,0,5
Metazachlor,molecules1,PestMix1_8Step2Plasma2SWATH50-80,278.105466,1,134.096425,1,C9H11N,6.7738666534423828,66571.1796875,250.79983520507813,5
Metazachlor,molecules1,PestMix1_8Step2Plasma3SWATH50-80,278.105466,1,134.096425,1,C9H11N,6.7601666450500488,70612.7109375,213.72012329101563,5
Metazachlor,molecules1,PestMix1_8Step3Plasma1SWATH50-80,278.105466,1,134.096425,1,C9H11N,6.7738499641418457,18853.04296875,246.49212646484375,5
Metazachlor,molecules1,PestMix1_8Step3Plasma2SWATH50-80,278.105466,1,134.096425,1,C9H11N,6.7875666618347168,19013.158203125,108.50406646728516,5
Metazachlor,molecules1,PestMix1_8Step3Plasma3SWATH50-80,278.105466,1,134.096425,1,C9H11N,6.7738666534423828,28719.62109375,227.23831176757813,5
Metazachlor,molecules1,PestMix1_8Step4Plasma1SWATH50-80,278.105466,1,134.096425,1,C9H11N,6.7738666534423828,10783.4677734375,112.57306671142578,5
