Peptide,Protein,Replicate,PrecursorMz,PrecursorCharge,ProductMz,ProductCharge,FragmentIon,RetentionTime,Area,Background,PeakRank
Thiametoxam,molecules1,PestMix1_8Step1Plasma2SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0338668823242188,89958.5625,0,6
Thiametoxam,molecules1,PestMix1_8Step1Plasma3SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0201501846313477,99739.65625,74.224533081054688,5
Thiametoxam,molecules1,PestMix1_8Step2Plasma1SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0338668823242188,23273.845703125,0,6
Thiametoxam,molecules1,PestMix1_8Step2Plasma2SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0201501846313477,26072.763671875,0,6
Thiametoxam,molecules1,PestMix1_8Step2Plasma3SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0338668823242188,32039.07421875,87.5654067993164,6
Thiametoxam,molecules1,PestMix1_8Step3Plasma1SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0338668823242188,8666.06640625,80.552940368652344,6
Thiametoxam,molecules1,PestMix1_8Step3Plasma2SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0425834655761719,7630.88037109375,0,6
Thiametoxam,molecules1,PestMix1_8Step3Plasma3SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0338668823242188,12971.4228515625,74.5555648803711,6
Thiametoxam,molecules1,PestMix1_8Step4Plasma1SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0338668823242188,3831.212646484375,0,6
Thiametoxam,molecules1,PestMix1_8Step4Plasma2SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0425834655761719,3176.791015625,0,6
Thiametoxam,molecules1,PestMix1_8Step4Plasma3SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0201501846313477,4257.9697265625,0,6
Thiametoxam,molecules1,PestMix1_8Step5Plasma1SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0338668823242188,1045.9866943359375,0,6
Thiametoxam,molecules1,PestMix1_8Step5Plasma2SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0338835716247559,977.40496826171875,0,6
Thiametoxam,molecules1,PestMix1_8Step5Plasma3SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0201501846313477,2346.955810546875,0,6
Thiametoxam,molecules1,PestMix1_8Step6Plasma1SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0201668739318848,563.96502685546875,0,6
Thiametoxam,molecules1,PestMix1_8Step6Plasma2SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0475668907165527,522.02984619140625,0,6
Thiametoxam,molecules1,PestMix1_8Step6Plasma3SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0338668823242188,653.4639892578125,0,6
Thiametoxam,molecules1,PestMix1_8Step7Plasma1SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0612668991088867,269.07147216796875,0,4
Thiametoxam,molecules1,PestMix1_8Step7Plasma2SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0338668823242188,133.95541381835938,37.136157989501953,6
Thiametoxam,molecules1,PestMix1_8Step7Plasma3SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0338668823242188,195.28395080566406,0,6
Thiametoxam,molecules1,PestMix1_8Step8Plasma1SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,3.9653666019439697,73.394073486328125,35.174980163574219,5
Thiametoxam,molecules1,PestMix1_8Step8Plasma2SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0201668739318848,62.541679382324219,0,6
Thiametoxam,molecules1,PestMix1_8Step8Plasma3SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0338668823242188,96.251594543457031,0,4
Thiametoxam,molecules1,PestMix1_8Step9Plasma1SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0749664306640625,19.65837287902832,0,6
Thiametoxam,molecules1,PestMix1_8Step9Plasma2SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0475668907165527,21.398017883300781,0,5
Thiametoxam,molecules1,PestMix1_8Step9Plasma3SWATH20-50,292.026564,1,131.966923,1,C4H2ClNS,4.0338501930236816,30.710569381713867,17.398286819458008,5
Thiametoxam,molecules1,PestMix1_8Step10Plasma1SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,#N/A,#N/A,#N/A,#N/A
Thiametoxam,molecules1,PestMix1_8Step10Plasma2SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,#N/A,#N/A,#N/A,#N/A
Thiametoxam,molecules1,PestMix1_8Step10Plasma3SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,#N/A,#N/A,#N/A,#N/A
Thiametoxam,molecules1,PestMix1_8Step1Plasma1SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0338501930236816,125675.7109375,0,3
Thiametoxam,molecules1,PestMix1_8Step1Plasma2SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0338668823242188,133684.953125,40.405315399169922,3
Thiametoxam,molecules1,PestMix1_8Step1Plasma3SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0201501846313477,145779.75,40.512172698974609,3
Thiametoxam,molecules1,PestMix1_8Step2Plasma1SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0338668823242188,37421.83203125,0,4
Thiametoxam,molecules1,PestMix1_8Step2Plasma2SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0201501846313477,38727.359375,0,4
Thiametoxam,molecules1,PestMix1_8Step2Plasma3SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0338668823242188,47699.6484375,87.5654067993164,3
Thiametoxam,molecules1,PestMix1_8Step3Plasma1SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0201668739318848,13091.037109375,36.993141174316406,4
Thiametoxam,molecules1,PestMix1_8Step3Plasma2SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0425834655761719,12130.3447265625,0,3
Thiametoxam,molecules1,PestMix1_8Step3Plasma3SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0338668823242188,18884.076171875,117.54607391357422,4
Thiametoxam,molecules1,PestMix1_8Step4Plasma1SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0338668823242188,6611.64453125,77.076240539550781,4
Thiametoxam,molecules1,PestMix1_8Step4Plasma2SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0425834655761719,5709.03173828125,0,4
Thiametoxam,molecules1,PestMix1_8Step4Plasma3SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0201501846313477,6363.373046875,0,4
Thiametoxam,molecules1,PestMix1_8Step5Plasma1SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0338668823242188,1882.143310546875,0,4
Thiametoxam,molecules1,PestMix1_8Step5Plasma2SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0338835716247559,1697.218505859375,117.52426910400391,4
Thiametoxam,molecules1,PestMix1_8Step5Plasma3SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0338501930236816,2875.579345703125,87.426239013671875,5
Thiametoxam,molecules1,PestMix1_8Step6Plasma1SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0338668823242188,664.74053955078125,0,5
Thiametoxam,molecules1,PestMix1_8Step6Plasma2SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0475668907165527,613.61846923828125,38.449211120605469,5
Thiametoxam,molecules1,PestMix1_8Step6Plasma3SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0338668823242188,1012.993896484375,0,3
Thiametoxam,molecules1,PestMix1_8Step7Plasma1SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0612668991088867,248.52395629882813,0,6
Thiametoxam,molecules1,PestMix1_8Step7Plasma2SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0475668907165527,479.87664794921875,0,3
Thiametoxam,molecules1,PestMix1_8Step7Plasma3SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0338668823242188,450.76614379882813,0,3
Thiametoxam,molecules1,PestMix1_8Step8Plasma1SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0338668823242188,155.17779541015625,0,4
Thiametoxam,molecules1,PestMix1_8Step8Plasma2SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0475668907165527,204.86361694335938,0,4
Thiametoxam,molecules1,PestMix1_8Step8Plasma3SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0338668823242188,131.7203369140625,0,3
Thiametoxam,molecules1,PestMix1_8Step9Plasma1SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0201668739318848,57.0981559753418,0,1
Thiametoxam,molecules1,PestMix1_8Step9Plasma2SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,3.9790666103363037,0.12618301808834076,31.914499282836914,6
Thiametoxam,molecules1,PestMix1_8Step9Plasma3SWATH20-50,292.026564,1,181.054243,1,C7H8N4S,4.0201501846313477,15.760147094726563,25.072702407836914,6
Thiametoxam,molecules1,PestMix1_8Step10Plasma1SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,#N/A,#N/A,#N/A,#N/A
Thiametoxam,molecules1,PestMix1_8Step10Plasma2SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,#N/A,#N/A,#N/A,#N/A
Thiametoxam,molecules1,PestMix1_8Step10Plasma3SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,#N/A,#N/A,#N/A,#N/A
Thiametoxam,molecules1,PestMix1_8Step1Plasma1SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0338501930236816,117038.203125,83.7989273071289,4
Thiametoxam,molecules1,PestMix1_8Step1Plasma2SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0338668823242188,122117.65625,40.405315399169922,4
Thiametoxam,molecules1,PestMix1_8Step1Plasma3SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0201501846313477,128527.1875,40.512172698974609,4
Thiametoxam,molecules1,PestMix1_8Step2Plasma1SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0338668823242188,37876.625,0,3
Thiametoxam,molecules1,PestMix1_8Step2Plasma2SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0201501846313477,39282.3828125,0,3
Thiametoxam,molecules1,PestMix1_8Step2Plasma3SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0338668823242188,47505.3046875,256.46417236328125,4
Thiametoxam,molecules1,PestMix1_8Step3Plasma1SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0201668739318848,14372.3994140625,110.23607635498047,3
Thiametoxam,molecules1,PestMix1_8Step3Plasma2SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0425834655761719,12118.2080078125,117.54607391357422,4
Thiametoxam,molecules1,PestMix1_8Step3Plasma3SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0338668823242188,19334.001953125,0,3
Thiametoxam,molecules1,PestMix1_8Step4Plasma1SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0338668823242188,6891.4853515625,30.150094985961914,3
Thiametoxam,molecules1,PestMix1_8Step4Plasma2SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0288834571838379,5829.21435546875,83.137886047363281,3
Thiametoxam,molecules1,PestMix1_8Step4Plasma3SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0201501846313477,6796.69775390625,91.1568374633789,3
Thiametoxam,molecules1,PestMix1_8Step5Plasma1SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0338668823242188,1960.314208984375,117.533203125,3
Thiametoxam,molecules1,PestMix1_8Step5Plasma2SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0338835716247559,1911.650634765625,41.634407043457031,3
Thiametoxam,molecules1,PestMix1_8Step5Plasma3SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0201501846313477,3099.338134765625,73.986282348632813,4
Thiametoxam,molecules1,PestMix1_8Step6Plasma1SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0338668823242188,888.41595458984375,0,3
Thiametoxam,molecules1,PestMix1_8Step6Plasma2SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0475668907165527,718.87646484375,101.82303619384766,4
Thiametoxam,molecules1,PestMix1_8Step6Plasma3SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0338668823242188,794.3973388671875,33.888893127441406,4
Thiametoxam,molecules1,PestMix1_8Step7Plasma1SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0475668907165527,383.08767700195313,0,3
Thiametoxam,molecules1,PestMix1_8Step7Plasma2SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0338668823242188,354.69223022460938,0,4
Thiametoxam,molecules1,PestMix1_8Step7Plasma3SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0338668823242188,284.13763427734375,106.86006164550781,4
Thiametoxam,molecules1,PestMix1_8Step8Plasma1SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0475668907165527,70.6086654663086,92.274566650390625,6
Thiametoxam,molecules1,PestMix1_8Step8Plasma2SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0338668823242188,219.95425415039063,46.990013122558594,3
Thiametoxam,molecules1,PestMix1_8Step8Plasma3SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0201668739318848,209.62495422363281,0,2
Thiametoxam,molecules1,PestMix1_8Step9Plasma1SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0201668739318848,53.495040893554688,0,2
Thiametoxam,molecules1,PestMix1_8Step9Plasma2SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0475668907165527,109.06623077392578,0,2
Thiametoxam,molecules1,PestMix1_8Step9Plasma3SWATH20-50,292.026564,1,211.064808,1,C8H10N4OS,4.0475502014160156,35.524673461914063,0,4
Triadimefon,molecules1,PestMix1_8Step10Plasma1SWATH20-50,294.100381,1,294.100381,1,precursor,#N/A,#N/A,#N/A,#N/A
Triadimefon,molecules1,PestMix1_8Step10Plasma2SWATH20-50,294.100381,1,294.100381,1,precursor,#N/A,#N/A,#N/A,#N/A
Triadimefon,molecules1,PestMix1_8Step10Plasma3SWATH20-50,294.100381,1,294.100381,1,precursor,#N/A,#N/A,#N/A,#N/A
Triadimefon,molecules1,PestMix1_8Step1Plasma1SWATH20-50,294.100381,1,294.100381,1,precursor,7.5547499656677246,6141654.5,84231.6015625,1
Triadimefon,molecules1,PestMix1_8Step1Plasma2SWATH20-50,294.100381,1,294.100381,1,precursor,7.5410666465759277,5986888,128722.796875,1
Triadimefon,molecules1,PestMix1_8Step1Plasma3SWATH20-50,294.100381,1,294.100381,1,precursor,7.5410499572753906,5759532,150025.8125,1
Triadimefon,molecules1,PestMix1_8Step2Plasma1SWATH20-50,294.100381,1,294.100381,1,precursor,7.5547666549682617,1069916.875,27725.58984375,1
Triadimefon,molecules1,PestMix1_8Step2Plasma2SWATH20-50,294.100381,1,294.100381,1,precursor,7.5547499656677246,1127764,18519.416015625,1
Triadimefon,molecules1,PestMix1_8Step2Plasma3SWATH20-50,294.100381,1,294.100381,1,precursor,7.5410666465759277,1311501.25,53018.234375,1
Triadimefon,molecules1,PestMix1_8Step3Plasma1SWATH20-50,294.100381,1,294.100381,1,precursor,7.5410666465759277,285717.28125,17402.96875,1
Triadimefon,molecules1,PestMix1_8Step3Plasma2SWATH20-50,294.100381,1,294.100381,1,precursor,7.5497832298278809,280542.3125,9435.29296875,1
Triadimefon,molecules1,PestMix1_8Step3Plasma3SWATH20-50,294.100381,1,294.100381,1,precursor,7.5410666465759277,418011,14036.52734375,1
Triadimefon,molecules1,PestMix1_8Step4Plasma1SWATH20-50,294.100381,1,294.100381,1,precursor,7.5547666549682617,133121.203125,4431.18359375,1
Triadimefon,molecules1,PestMix1_8Step4Plasma2SWATH20-50,294.100381,1,294.100381,1,precursor,7.5497832298278809,116541.0078125,3230.152587890625,1
Triadimefon,molecules1,PestMix1_8Step4Plasma3SWATH20-50,294.100381,1,294.100381,1,precursor,7.5547499656677246,129778.4140625,9282.560546875,1
Triadimefon,molecules1,PestMix1_8Step5Plasma1SWATH20-50,294.100381,1,294.100381,1,precursor,7.5547666549682617,39615.94921875,1083.8349609375,1
Triadimefon,molecules1,PestMix1_8Step5Plasma2SWATH20-50,294.100381,1,294.100381,1,precursor,7.5547833442687988,40611.37890625,309.1431884765625,1
Triadimefon,molecules1,PestMix1_8Step5Plasma3SWATH20-50,294.100381,1,294.100381,1,precursor,7.5410499572753906,57112.80859375,4742.8701171875,1
Triadimefon,molecules1,PestMix1_8Step6Plasma1SWATH20-50,294.100381,1,294.100381,1,precursor,7.5547666549682617,17072.9375,754.54595947265625,1
Triadimefon,molecules1,PestMix1_8Step6Plasma2SWATH20-50,294.100381,1,294.100381,1,precursor,7.5547666549682617,17273.92578125,1149.154052734375,1
Triadimefon,molecules1,PestMix1_8Step6Plasma3SWATH20-50,294.100381,1,294.100381,1,precursor,7.5547666549682617,21994.470703125,0,1
Triadimefon,molecules1,PestMix1_8Step7Plasma1SWATH20-50,294.100381,1,294.100381,1,precursor,7.5547666549682617,6040.1484375,319.73867797851563,1
Triadimefon,molecules1,PestMix1_8Step7Plasma2SWATH20-50,294.100381,1,294.100381,1,precursor,7.5410666465759277,8884.1240234375,0,1
Triadimefon,molecules1,PestMix1_8Step7Plasma3SWATH20-50,294.100381,1,294.100381,1,precursor,7.5547666549682617,8192.931640625,110.91400146484375,1
Triadimefon,molecules1,PestMix1_8Step8Plasma1SWATH20-50,294.100381,1,294.100381,1,precursor,7.5410666465759277,1359.39111328125,226.98851013183594,1
Triadimefon,molecules1,PestMix1_8Step8Plasma2SWATH20-50,294.100381,1,294.100381,1,precursor,7.5547666549682617,2943.385498046875,0,1
Triadimefon,molecules1,PestMix1_8Step8Plasma3SWATH20-50,294.100381,1,294.100381,1,precursor,7.5547666549682617,3045.58984375,0,1
Triadimefon,molecules1,PestMix1_8Step9Plasma1SWATH20-50,294.100381,1,294.100381,1,precursor,7.5410666465759277,413.85165405273438,0,1
Triadimefon,molecules1,PestMix1_8Step9Plasma2SWATH20-50,294.100381,1,294.100381,1,precursor,7.5547666549682617,635.153564453125,0,1
Triadimefon,molecules1,PestMix1_8Step9Plasma3SWATH20-50,294.100381,1,294.100381,1,precursor,7.5410499572753906,1061.6708984375,0,1
Triadimefon,molecules1,PestMix1_8Step10Plasma1SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Triadimefon,molecules1,PestMix1_8Step10Plasma2SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Triadimefon,molecules1,PestMix1_8Step10Plasma3SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Triadimefon,molecules1,PestMix1_8Step1Plasma1SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5410499572753906,912806.875,18603.70703125,3
Triadimefon,molecules1,PestMix1_8Step1Plasma2SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5410666465759277,911398,21538.689453125,3
Triadimefon,molecules1,PestMix1_8Step1Plasma3SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5410499572753906,884316.375,24103.896484375,3
Triadimefon,molecules1,PestMix1_8Step2Plasma1SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5547666549682617,170490.5,4502.87353515625,3
Triadimefon,molecules1,PestMix1_8Step2Plasma2SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5547499656677246,169284.34375,20453.4765625,3
Triadimefon,molecules1,PestMix1_8Step2Plasma3SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5410666465759277,204110.203125,10715.4580078125,3
Triadimefon,molecules1,PestMix1_8Step3Plasma1SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5547666549682617,47336.76953125,3176.890625,3
Triadimefon,molecules1,PestMix1_8Step3Plasma2SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5497832298278809,46315.85546875,1186.4798583984375,3
Triadimefon,molecules1,PestMix1_8Step3Plasma3SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5410666465759277,68222.625,2270.103271484375,3
Triadimefon,molecules1,PestMix1_8Step4Plasma1SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5410666465759277,20930.359375,1355.7945556640625,3
Triadimefon,molecules1,PestMix1_8Step4Plasma2SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5497832298278809,17350.150390625,1516.1871337890625,3
Triadimefon,molecules1,PestMix1_8Step4Plasma3SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5547499656677246,21013.1640625,1430.024658203125,3
Triadimefon,molecules1,PestMix1_8Step5Plasma1SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5547666549682617,4596.21435546875,1273.64013671875,3
Triadimefon,molecules1,PestMix1_8Step5Plasma2SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5547833442687988,6690.31005859375,124.46024322509766,3
Triadimefon,molecules1,PestMix1_8Step5Plasma3SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5410499572753906,11190.6572265625,700.3026123046875,3
Triadimefon,molecules1,PestMix1_8Step6Plasma1SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5547666549682617,3121.605224609375,0,3
Triadimefon,molecules1,PestMix1_8Step6Plasma2SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5547666549682617,3199.683837890625,334.3800048828125,3
Triadimefon,molecules1,PestMix1_8Step6Plasma3SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5547666549682617,3045.0947265625,611.568359375,3
Triadimefon,molecules1,PestMix1_8Step7Plasma1SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5410666465759277,955.03094482421875,330.86050415039063,3
Triadimefon,molecules1,PestMix1_8Step7Plasma2SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5410666465759277,1365.390869140625,0,3
Triadimefon,molecules1,PestMix1_8Step7Plasma3SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5410666465759277,1478.5902099609375,201.50511169433594,3
Triadimefon,molecules1,PestMix1_8Step8Plasma1SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.51366662979126,109.08474731445313,696.51239013671875,3
Triadimefon,molecules1,PestMix1_8Step8Plasma2SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5547666549682617,466.32247924804688,98.952888488769531,3
Triadimefon,molecules1,PestMix1_8Step8Plasma3SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5547666549682617,504.00723266601563,0,3
Triadimefon,molecules1,PestMix1_8Step9Plasma1SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.58216667175293,193.30982971191406,0,3
Triadimefon,molecules1,PestMix1_8Step9Plasma2SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5410666465759277,299.90133666992188,0,3
Triadimefon,molecules1,PestMix1_8Step9Plasma3SWATH20-50,294.100381,1,295.103364,1,precursor [M+1],7.5410499572753906,240.77691650390625,0,4
Triadimefon,molecules1,PestMix1_8Step10Plasma1SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Triadimefon,molecules1,PestMix1_8Step10Plasma2SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Triadimefon,molecules1,PestMix1_8Step10Plasma3SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Triadimefon,molecules1,PestMix1_8Step1Plasma1SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5547499656677246,1882494.625,11463.787109375,2
Triadimefon,molecules1,PestMix1_8Step1Plasma2SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5410666465759277,1837134.375,34732.97265625,2
Triadimefon,molecules1,PestMix1_8Step1Plasma3SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5410499572753906,1805058,28101.115234375,2
Triadimefon,molecules1,PestMix1_8Step2Plasma1SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5547666549682617,327812,9692.8828125,2
Triadimefon,molecules1,PestMix1_8Step2Plasma2SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5547499656677246,357519.46875,1920.204833984375,2
Triadimefon,molecules1,PestMix1_8Step2Plasma3SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5410666465759277,415257.3125,5095.49658203125,2
Triadimefon,molecules1,PestMix1_8Step3Plasma1SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5547666549682617,91704.328125,4690.724609375,2
Triadimefon,molecules1,PestMix1_8Step3Plasma2SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5497832298278809,92070.8359375,3229.5146484375,2
Triadimefon,molecules1,PestMix1_8Step3Plasma3SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5410666465759277,138326.671875,2208.930908203125,2
Triadimefon,molecules1,PestMix1_8Step4Plasma1SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5547666549682617,42648.48046875,703.337646484375,2
Triadimefon,molecules1,PestMix1_8Step4Plasma2SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5497832298278809,37625.08984375,185.5848388671875,2
Triadimefon,molecules1,PestMix1_8Step4Plasma3SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5547499656677246,44666.1484375,625.18902587890625,2
Triadimefon,molecules1,PestMix1_8Step5Plasma1SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5547666549682617,11915.671875,530.1304931640625,2
Triadimefon,molecules1,PestMix1_8Step5Plasma2SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5547833442687988,13650.1591796875,0,2
Triadimefon,molecules1,PestMix1_8Step5Plasma3SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5410499572753906,20517.662109375,468.89178466796875,2
Triadimefon,molecules1,PestMix1_8Step6Plasma1SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5547666549682617,4799.70849609375,0,2
Triadimefon,molecules1,PestMix1_8Step6Plasma2SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5547666549682617,6184.19482421875,0,2
Triadimefon,molecules1,PestMix1_8Step6Plasma3SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5547666549682617,6019.72900390625,0,2
Triadimefon,molecules1,PestMix1_8Step7Plasma1SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5547666549682617,1839.9844970703125,106.44937896728516,2
Triadimefon,molecules1,PestMix1_8Step7Plasma2SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5410666465759277,1993.0201416015625,0,2
Triadimefon,molecules1,PestMix1_8Step7Plasma3SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5547666549682617,2308.00732421875,0,2
Triadimefon,molecules1,PestMix1_8Step8Plasma1SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5273666381835938,453.82806396484375,156.04922485351563,2
Triadimefon,molecules1,PestMix1_8Step8Plasma2SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5547666549682617,512.21197509765625,98.952888488769531,2
Triadimefon,molecules1,PestMix1_8Step8Plasma3SWATH20-50,294.100381,1,296.097865,1,precursor [M+2],7.5547666549682617,933.5247802734375,0,2
